"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_38032",2.12878330827819,3.9172391796191,3.05049751987109,2.35341904775632,1.96633649886228,2.98349339380862
"PITA_04139",4.09381405438114,4.65172152579768,5.11696358171925,3.34909633719169,3.34277204806588,3.56361710927141
"PITA_00185",23.4166163910601,25.9517095649765,21.5502889307022,26.4307062286479,20.3515827632246,22.9563241690275
"PITA_25913",76.9637042223655,95.2378775544894,75.9672285593705,81.9170860853642,74.8191037817098,91.4937974101312
"PITA_05707",1.39189677848959,3.30517055780362,0.0984031458022933,0,0,1.82324596288305
"PITA_49329",5.15820570852024,0.489654897452388,3.24730381147568,5.9740637366122,0.393267299772456,9.28197944740461
"PITA_35743",17.357771590576,20.0758507955479,18.4013882650289,17.4696106237296,16.9104938902156,15.1660914185272
"PITA_01315",21.5334619260448,28.5223977766016,17.9093725360174,24.7109000014414,29.5933643078773,7.54160830101625
"PITA_04031",1.96503074610295,1.34655096799407,2.26327235345275,2.62496739942051,2.35960379863474,1.82324596288305
"PITA_04653",15.2289882822979,18.3620586544645,18.5981945566334,22.0859326020209,13.0761377174342,19.7242063257348
"PITA_40120",2.94754611915442,2.69310193598813,3.34570695727797,2.8059996338633,3.04782157323654,3.14924302679799
"PITA_36725",3.19317496241729,4.65172152579768,3.24730381147568,4.34477362662705,3.83435617278145,2.65199412782989
"PITA_25679",2.29253587045344,2.69310193598813,2.85369122826651,1.44825787554235,0.196633649886228,1.32599706391494
"PITA_07121",13.4277100983701,14.6896469235716,18.106178827622,13.1248369971026,11.6013853432875,14.5859677030644
"PITA_51329",59.3603037885266,105.030975503537,80.3953701204736,70.6025714326896,72.361183158132,99.5326546101155
"PITA_28460",3.60255636785541,5.38620387197626,2.85369122826651,2.08187069609213,7.86534599544913,5.05536380617573
"PITA_49389",0,5.75344504506555,1.18083774962752,6.0645798538336,4.03098982266768,0
"PITA_13229",10.4801639792157,9.54827050032156,11.3163617672637,9.05161172213969,6.58722727118864,8.45323128245777
"PITA_21017",26.7735439156527,30.358603642048,30.5049751987109,31.8616732619317,24.1859389360061,37.3765422391025
"PITA_45136",1.14626793522672,1.22413724363097,3.14890066567339,1.90083846164934,0.294950474829342,0.41437408247342
"PITA_07774",67.3841793351136,81.8947815989118,74.9831971013475,62.3656047655425,52.599501344566,101.853149471967
"PITA_35434",47.8157481551717,41.2534251103637,49.7919917759604,45.7106391968055,44.6358385241738,50.3878884287679
