"","Ha1","Ha2","Ha3","Ctr1","Ctr2","Ctr3"
"PITA_40997",8,16,13,17,12,4
"PITA_12199",0,2,0,0,0,2
"PITA_42639",2,0,7,1,3,0
"PITA_46750",0,4,0,4,11,0
"PITA_29114",0,0,0,0,0,0
"PITA_16407",0,0,0,1,0,0
"PITA_11302",0,9,5,1,0,0
"PITA_07741",13,0,12,15,10,23
"PITA_11733",171,89,215,73,123,106
"PITA_18629",22,10,13,22,10,3
"PITA_43777",63,42,69,53,53,49
"PITA_42183",76,66,63,67,90,71
"PITA_39993",9,27,35,7,13,21
"PITA_30037",0,0,0,0,0,0
"PITA_43173",0,0,23,0,3,0
"PITA_29042",235,139,141,253,274,176
"PITA_39605",6,1,2,3,8,2
"PITA_29909",43,9,20,11,15,9
"PITA_38168",26,30,17,32,27,45
"PITA_11158",80,43,5,142,82,41
"PITA_48474",0,0,0,0,0,0
"PITA_05784",12,10,34,9,7,0
"PITA_49682",0,2,1,1,4,4
"PITA_25998",90,59,72,44,110,70
"PITA_50405",0,0,0,0,0,0
"PITA_42403",12,12,18,46,11,8
"PITA_06586",624,301,456,443,349,384
"PITA_25308",0,0,0,0,0,0
"PITA_26376",5,3,2,6,2,1
"PITA_35068",2,0,0,1,0,0
"PITA_37643",208,175,161,211,193,160
"PITA_27121",0,0,2,3,10,3
"PITA_12092",1,0,2,1,4,1
"PITA_24621",0,0,0,0,0,0
"PITA_03064",55,33,50,73,34,61
"PITA_13834",0,0,0,0,0,0
"PITA_12014",23,2,19,0,3,0
"PITA_04328",191,125,137,142,148,159
"PITA_41173",620,209,277,324,262,261
"PITA_17505",0,0,0,0,0,0
"PITA_37624",0,0,0,0,0,0
"PITA_12810",4,1,0,0,1,0
"PITA_43919",49,43,0,0,4,30
"PITA_03157",186,145,165,218,79,111
"PITA_37981",245,165,229,185,366,323
"PITA_27342",0,0,0,0,0,0
"PITA_09010",3,4,1,3,3,5
"PITA_45941",0,0,0,1,0,0
"PITA_25130",874,480,624,813,698,820
"PITA_37036",0,0,0,0,0,0
"PITA_39563",0,0,0,0,1,0
"PITA_31439",926,702,751,827,761,983
"PITA_42487",16,2,4,7,4,10
"PITA_08647",24,59,40,38,36,18
"PITA_42194",0,3,3,2,0,1
"PITA_25611",0,0,1,0,0,0
"PITA_33567",3,0,1,0,0,0
"PITA_24569",103,74,112,90,89,76
"PITA_47167",70,26,60,49,71,62
"PITA_04948",271,75,84,181,318,19
"PITA_00434",2,8,10,6,6,5
"PITA_29990",173,105,128,147,178,156
"PITA_14201",0,0,0,0,0,0
"PITA_41790",0,0,0,2,0,0
"PITA_06689",16,26,15,17,38,13
"PITA_11192",99,54,69,101,79,110
"PITA_28276",0,0,0,0,0,0
"PITA_23934",0,0,0,0,0,1
"PITA_20323",0,0,0,0,0,0
"PITA_17361",1,2,0,2,3,3
"PITA_22830",40,29,34,50,39,38
"PITA_16103",0,0,0,1,0,1
"PITA_45726",1114,288,876,0,3,0
"PITA_04064",0,0,0,0,0,0
"PITA_24560",1,1,1,3,4,5
"PITA_03170",206,132,184,204,183,201
"PITA_04473",0,2,2,1,0,0
"PITA_20457",0,0,1,0,0,0
"PITA_11072",453,332,482,605,570,476
"PITA_48981",1277,765,1034,1010,1278,1201
"PITA_19364",702,387,425,749,828,680
"PITA_07245",82,50,32,39,59,28
"PITA_38944",0,0,0,1,0,0
"PITA_28604",0,0,0,0,0,0
"PITA_25354",95,64,74,93,56,43
"PITA_45273",1819,1248,1518,1696,1393,1766
"PITA_34164",0,0,3,2,0,9
"PITA_24630",37,49,38,28,47,77
"PITA_47744",905,701,685,777,806,1456
"PITA_37401",0,0,0,0,0,0
"PITA_18521",36,29,21,37,24,18
"PITA_10296",716,448,609,556,618,785
"PITA_40187",0,0,0,1,0,0
"PITA_03356",0,0,0,0,0,0
"PITA_10855",0,0,0,0,0,0
"PITA_32647",60,29,53,50,62,71
"PITA_14018",0,0,0,0,0,0
"PITA_26950",0,0,0,0,0,0
"PITA_27939",0,0,0,0,0,0
"PITA_09659",867,442,734,824,641,712
"PITA_08407",563,362,420,443,311,507
"PITA_38754",0,0,0,0,0,0
"PITA_33784",2,0,0,1,2,2
"PITA_18883",62,47,41,39,55,66
"PITA_41959",5,2,3,6,3,4
"PITA_49088",5,2,4,7,3,4
"PITA_08500",0,0,0,0,0,0
"PITA_08096",14,9,4,9,6,8
"PITA_44091",5370,3578,4446,5819,5559,6446
"PITA_06233",0,0,0,0,0,0
"PITA_43505",2183,1607,1547,1673,1829,2851
"PITA_28872",34,21,22,50,30,20
"PITA_45641",9,4,0,6,10,5
"PITA_13891",3,5,7,2,0,0
"PITA_32545",211,138,199,183,186,262
"PITA_44633",5,7,0,16,10,13
"PITA_42223",5,3,4,7,2,0
"PITA_44169",270,98,273,86,82,54
"PITA_45310",0,0,0,0,0,0
"PITA_20971",0,0,5,0,0,0
"PITA_11078",7,2,5,9,5,2
"PITA_49002",0,0,0,0,1,0
"PITA_38000",5,4,1,0,0,0
"PITA_13614",0,0,0,0,0,0
"PITA_23278",0,0,0,0,3,0
"PITA_11308",65,28,53,57,59,53
"PITA_24800",0,0,0,0,0,0
"PITA_27718",295,158,157,246,174,157
"PITA_18173",0,0,0,0,0,0
"PITA_30818",0,0,0,0,3,0
"PITA_49917",0,0,0,0,0,0
"PITA_13750",347,226,229,286,305,311
"PITA_10195",90,54,73,100,79,82
"PITA_40474",131,115,145,115,124,251
"PITA_18065",0,0,0,0,0,0
"PITA_34391",1,0,0,0,0,0
"PITA_39962",0,0,0,0,0,0
"PITA_33072",11,0,0,6,0,7
"PITA_41582",125,67,98,100,96,163
"PITA_18727",15,7,10,1,5,1
"PITA_20800",1,3,4,5,2,5
"PITA_00635",9,3,1,3,7,2
"PITA_28571",12,3,3,1,1,5
"PITA_00545",228,171,227,185,173,264
"PITA_48062",235,161,226,256,142,203
"PITA_51287",0,0,0,0,0,0
"PITA_37070",188,161,148,218,266,249
"PITA_50550",0,0,0,0,0,0
"PITA_38672",32,14,35,16,22,58
"PITA_12266",0,0,0,0,0,0
"PITA_05681",0,0,1,0,0,0
"PITA_10127",17,8,8,3,15,4
"PITA_29129",223,229,372,169,127,238
"PITA_07390",151,110,162,106,95,72
"PITA_41622",0,0,0,0,0,0
"PITA_08118",0,0,0,0,0,0
"PITA_34119",0,0,0,0,0,0
"PITA_40406",111,78,123,158,86,188
"PITA_38442",0,0,0,0,0,0
"PITA_14331",36,3,16,36,40,56
"PITA_35792",202,158,158,165,183,206
"PITA_45513",239,130,261,208,235,336
"PITA_36592",167,92,161,139,230,143
"PITA_35958",5,16,20,7,16,13
"PITA_07296",215,156,291,213,206,390
"PITA_07506",52,36,55,47,34,57
"PITA_51059",0,0,0,0,0,0
"PITA_00675",0,0,0,0,0,0
"PITA_49914",25,1,1,3,2,0
"PITA_23671",5,3,3,1,4,3
"PITA_27291",0,0,0,0,0,0
"PITA_14580",2002,1088,1613,1737,1247,1493
"PITA_48900",632,458,540,555,591,550
"PITA_23565",10,0,2,2,2,19
"PITA_06226",3,0,0,0,0,0
"PITA_49060",239,70,70,200,196,81
"PITA_09612",63,56,124,106,215,65
"PITA_00209",0,0,0,157,263,92
"PITA_28642",1,1,1,2,0,0
"PITA_39931",14,0,3,1,1,4
"PITA_11040",9,4,14,3,0,0
"PITA_22940",0,0,0,0,2,0
"PITA_17237",5,7,4,1,6,13
"PITA_00040",0,2,0,1,1,1
"PITA_14658",8216,5112,6403,5334,6285,4632
"PITA_47022",87,53,53,99,85,74
"PITA_15592",0,0,0,0,0,0
"PITA_41460",0,0,0,0,0,0
"PITA_32869",0,0,0,0,0,0
"PITA_50766",31,21,20,44,41,19
"PITA_27203",391,315,296,357,366,469
"PITA_04603",422,263,290,359,322,292
"PITA_13642",31,43,7,6,13,8
"PITA_18603",1,0,0,0,0,2
"PITA_47088",45,28,50,38,44,40
"PITA_13149",10,0,0,0,0,0
"PITA_44962",210,171,189,199,305,231
"PITA_11358",49,51,70,86,146,110
"PITA_18499",56,6,28,2,9,6
"PITA_27288",54,40,45,48,41,40
"PITA_26797",24,14,24,11,18,21
"PITA_27992",0,0,0,0,0,0
"PITA_34226",0,0,0,0,0,0
"PITA_22527",16,0,30,108,17,0
"PITA_34473",1870,1094,1443,891,1642,743
"PITA_50817",0,0,0,0,0,0
"PITA_17910",0,0,0,0,0,0
"PITA_22989",0,0,0,0,0,0
"PITA_35384",0,0,0,0,0,0
"PITA_16929",0,0,0,0,0,0
"PITA_15229",0,0,0,0,0,0
"PITA_38888",24,10,14,13,8,24
"PITA_39384",0,0,0,4,1,3
"PITA_26033",192,151,188,198,171,238
"PITA_13774",0,0,0,0,0,0
"PITA_40767",278,162,226,206,225,279
"PITA_19797",206,123,158,188,170,191
"PITA_43606",24,18,30,34,24,81
"PITA_35470",171,57,68,19,33,22
"PITA_23167",228,143,181,184,151,238
"PITA_31802",4,7,8,0,4,2
"PITA_06283",285,187,237,230,278,237
"PITA_14411",6,11,9,15,9,6
"PITA_32703",1,4,3,1,0,0
"PITA_23952",35,30,47,62,35,49
"PITA_51527",3,4,2,1,2,6
"PITA_35697",0,0,0,0,0,0
"PITA_14876",71,46,60,55,47,49
"PITA_37423",45,38,20,40,26,17
"PITA_30084",15,8,19,12,12,9
"PITA_11698",1,0,0,0,0,0
"PITA_23727",0,0,0,0,0,0
"PITA_04331",0,0,0,1,0,0
"PITA_16637",5703,3222,4261,4921,3993,4405
"PITA_18370",1,0,0,0,0,0
"PITA_29998",800,574,668,808,755,1335
"PITA_31047",0,0,0,0,1,0
"PITA_44294",37,45,40,109,90,19
"PITA_49900",3,0,2,2,4,4
"PITA_32225",0,0,0,0,0,0
"PITA_25674",0,0,1,0,0,0
"PITA_12567",7,3,1,3,0,0
"PITA_38424",555,315,465,504,545,377
"PITA_42875",96,112,104,117,80,114
"PITA_30192",0,0,0,0,0,0
"PITA_46719",822,472,377,404,389,383
"PITA_04992",1,0,0,2,0,0
"PITA_03969",571,381,483,486,374,494
"PITA_08523",76,36,63,50,75,4
"PITA_06579",6,0,1,2,5,0
"PITA_35962",3,2,3,4,4,17
"PITA_45394",47,72,76,59,78,194
"PITA_33168",0,0,3,0,4,2
"PITA_49170",0,0,0,0,0,0
"PITA_41938",0,0,2,0,0,0
"PITA_25346",0,0,0,0,0,0
"PITA_50383",0,1,0,0,0,2
"PITA_20861",26,66,58,28,37,74
"PITA_45281",349,120,97,227,358,266
"PITA_29415",0,0,0,0,0,0
"PITA_32042",105,59,71,72,98,129
"PITA_45897",147,46,73,94,101,18
"PITA_11348",115,68,81,102,79,134
"PITA_27668",62,25,31,64,57,21
"PITA_10246",1050,731,923,1015,806,948
"PITA_45247",0,0,1,0,0,2
"PITA_34977",26,25,30,36,19,37
"PITA_41619",148,79,95,493,317,52
"PITA_50239",182,165,212,63,49,207
"PITA_04998",0,0,0,0,0,0
"PITA_31170",61,25,42,0,3,43
"PITA_28982",219,92,192,210,244,330
"PITA_28678",7,8,1,6,8,13
"PITA_50911",0,0,0,0,0,0
"PITA_35249",0,0,0,0,1,0
"PITA_20017",0,0,0,0,0,0
"PITA_15953",9,0,1,3,0,4
"PITA_31164",3,1,4,1,1,0
"PITA_02957",0,0,0,0,0,6
"PITA_30975",1,1,0,2,0,1
"PITA_19755",0,0,0,0,0,0
"PITA_13527",158,109,118,116,129,156
"PITA_32939",369,187,239,267,170,192
"PITA_10490",1244,856,994,1226,860,1361
"PITA_37521",0,0,0,0,0,0
"PITA_39877",219,204,262,289,352,262
"PITA_33233",0,0,0,0,0,0
"PITA_25544",4,0,0,0,1,0
"PITA_36387",19,10,5,14,9,12
"PITA_18040",0,0,0,0,0,0
"PITA_12837",70,23,37,43,38,53
"PITA_42224",0,0,0,0,0,0
"PITA_28447",240,240,316,182,381,200
"PITA_22560",0,0,1,0,0,0
"PITA_24667",373,296,265,413,269,480
"PITA_38572",0,0,0,0,0,0
"PITA_40151",0,0,0,0,0,0
"PITA_19953",16,8,8,12,12,21
"PITA_46439",170,173,157,151,175,245
"PITA_26846",38,44,13,49,54,44
"PITA_10354",8,0,0,4,4,1
"PITA_36261",0,0,0,0,0,0
"PITA_34449",0,0,0,0,0,0
"PITA_13069",37,43,43,61,52,36
"PITA_03334",136,145,152,171,120,179
"PITA_43236",0,1,1,1,0,1
"PITA_00435",0,0,0,0,0,0
"PITA_47083",70,54,38,90,48,62
"PITA_15842",4,1,5,0,0,5
"PITA_10688",0,0,0,0,0,0
"PITA_13113",28,11,15,21,36,40
"PITA_12835",0,0,0,0,0,0
"PITA_23495",216,131,162,147,179,186
"PITA_31344",34,13,18,33,47,10
"PITA_09945",1890,1178,1910,1523,1577,803
"PITA_38456",0,0,2,0,0,0
"PITA_45050",0,2,0,0,2,0
"PITA_08115",414,283,250,352,284,299
"PITA_11171",81,0,37,20,47,50
"PITA_36258",505,56,87,203,72,266
"PITA_33173",353,150,222,249,258,206
"PITA_25767",0,0,1,0,0,0
"PITA_01249",117,95,103,141,69,112
"PITA_17723",90,87,67,27,36,31
"PITA_12497",0,0,0,0,0,0
"PITA_32354",0,0,0,0,0,2
"PITA_49732",4,0,4,0,2,8
"PITA_32045",0,0,0,0,0,0
"PITA_50903",1,0,0,0,0,0
"PITA_01545",0,0,2,0,0,0
"PITA_31080",0,0,0,0,1,0
"PITA_34103",35,21,20,0,34,11
"PITA_16163",3,4,4,0,0,0
"PITA_47329",181,134,52,129,167,90
"PITA_49209",0,0,0,0,0,0
"PITA_00677",2,2,1,0,0,2
"PITA_01698",12,18,18,10,7,9
"PITA_19299",3070,1808,2097,2481,3545,2507
"PITA_10025",67,45,40,3,1,51
"PITA_17790",0,0,0,0,0,0
"PITA_34624",178,125,139,181,149,197
"PITA_28425",317,233,334,326,372,632
"PITA_22999",0,0,0,0,0,0
"PITA_11486",692,595,592,706,655,1038
"PITA_36987",13,7,8,3,15,10
"PITA_40840",0,0,0,0,0,0
"PITA_05031",193,113,123,161,101,141
"PITA_15253",11,20,10,21,13,20
"PITA_35335",0,6,8,0,11,13
"PITA_19084",13,0,3,4,11,18
"PITA_23311",0,0,0,0,0,0
"PITA_37301",2038,1241,1631,1838,1693,2060
"PITA_33726",159,91,128,67,80,69
"PITA_08315",0,0,0,0,0,0
"PITA_03545",75,4,11,0,10,0
"PITA_30391",1067,845,1142,1212,650,1040
"PITA_38764",731,586,620,702,672,734
"PITA_18535",1,0,1,5,2,0
"PITA_26391",74,53,55,74,66,83
"PITA_09426",0,0,0,0,0,0
"PITA_34733",102,72,107,91,86,133
"PITA_22934",4,2,3,2,0,4
"PITA_29306",0,0,0,0,0,0
"PITA_02981",29,15,24,16,19,31
"PITA_09161",3,0,1,1,0,1
"PITA_30572",0,0,0,0,0,0
"PITA_04417",0,0,0,0,0,0
"PITA_05579",1615,925,1160,1462,1478,2217
"PITA_29468",0,0,0,0,0,1
"PITA_48355",629,300,260,238,227,264
"PITA_37218",1,0,1,0,2,2
"PITA_36776",18,10,3,21,13,17
"PITA_20555",41,7,21,49,22,15
"PITA_49324",73,55,53,100,55,68
"PITA_38074",701,563,641,766,658,1238
"PITA_34870",81,71,52,75,61,81
"PITA_39723",3471,2553,3432,3675,2638,3841
"PITA_42773",0,0,0,0,0,0
"PITA_46223",0,0,0,0,0,0
"PITA_20057",1,1,0,0,0,3
"PITA_22570",0,0,0,0,0,0
"PITA_16479",236,109,161,157,207,98
"PITA_47304",17,8,16,13,12,26
"PITA_48755",0,0,0,0,0,0
"PITA_34537",36,15,42,12,2,17
"PITA_46263",0,0,0,0,0,0
"PITA_45977",0,0,0,0,0,0
"PITA_14484",177,0,127,0,199,151
"PITA_20079",8,19,33,34,16,2
"PITA_14661",72,40,59,88,50,127
"PITA_32451",0,0,0,1,0,0
"PITA_40361",103,82,127,131,116,163
"PITA_37379",0,6,0,1,0,0
"PITA_03057",478,383,345,484,478,608
"PITA_13116",1,2,0,0,0,0
"PITA_11606",0,0,0,0,0,0
"PITA_47826",120,77,113,111,67,100
"PITA_35892",95,71,77,81,56,80
"PITA_23202",1190,779,968,1085,800,1116
"PITA_12975",0,0,0,0,0,0
"PITA_14193",278,199,307,227,204,302
"PITA_23583",0,0,0,0,0,3
"PITA_16649",13,6,9,0,10,11
"PITA_43587",1,19,6,2,3,0
"PITA_19385",2,0,0,0,0,0
"PITA_38517",18,27,31,18,13,35
"PITA_10965",0,0,0,0,0,0
"PITA_05739",140,110,102,63,63,127
"PITA_32305",0,0,0,0,0,0
"PITA_12110",1,0,1,3,5,0
"PITA_10052",56,57,22,36,23,125
"PITA_33788",60,31,34,12,11,35
"PITA_39901",0,0,0,0,0,0
"PITA_08632",948,600,789,817,649,795
"PITA_50908",1,0,0,0,0,0
"PITA_47209",0,0,0,0,0,0
"PITA_14197",3,0,0,0,0,0
"PITA_34502",574,524,628,812,794,1101
"PITA_16079",36,17,35,51,32,34
"PITA_37613",4,6,1,8,3,8
"PITA_13813",0,0,0,0,0,0
"PITA_19878",0,6,0,2,2,3
"PITA_49298",148,64,117,137,60,66
"PITA_39193",10,7,11,17,26,20
"PITA_21992",4,0,1,4,0,2
"PITA_06143",413,248,358,381,279,499
"PITA_30163",0,0,0,0,0,0
"PITA_27770",31,23,16,13,7,9
"PITA_01482",5,5,6,6,1,7
"PITA_46529",238,265,291,261,248,366
"PITA_06108",0,0,0,0,0,0
"PITA_40834",0,0,0,0,0,0
"PITA_08922",76,54,57,51,58,75
"PITA_34352",17,29,18,6,15,32
"PITA_13841",0,1,0,3,1,0
"PITA_40503",201,113,146,158,194,171
"PITA_26880",6,5,6,17,1,4
"PITA_07862",1283,801,959,1210,1235,1254
"PITA_01832",3815,2607,3565,34,22,7529
"PITA_07510",211,141,190,189,143,250
"PITA_31079",0,0,0,0,0,0
"PITA_16430",2,7,2,5,1,3
"PITA_38418",102,63,86,107,79,132
"PITA_14037",0,0,2,6,5,1
"PITA_41807",1,0,0,1,0,0
"PITA_04713",1,4,2,4,7,6
"PITA_11132",0,0,0,0,0,0
"PITA_42022",9,10,22,8,17,25
"PITA_11595",1,2,0,2,2,0
"PITA_35984",276,163,151,242,213,142
"PITA_10627",5,1,2,4,7,0
"PITA_09118",17,12,18,11,7,17
"PITA_09373",26,0,0,0,0,3
"PITA_42913",1358,789,1082,1271,1378,1432
"PITA_38432",0,0,0,0,0,0
"PITA_30938",0,0,0,0,0,0
"PITA_48914",25,20,26,38,20,48
"PITA_33500",152,21,461,91,16,1
"PITA_38690",7,1,8,1,0,0
"PITA_19137",135,216,207,342,197,163
"PITA_06309",7,19,9,23,6,20
"PITA_46916",196,128,174,151,151,192
"PITA_05997",4,1,2,0,2,0
"PITA_15053",0,0,0,0,0,0
"PITA_09780",78,82,56,38,85,31
"PITA_49110",8,8,4,2,10,8
"PITA_47230",0,0,2,0,0,0
"PITA_37796",14,7,10,7,6,7
"PITA_46115",0,17,0,0,40,0
"PITA_40849",0,0,0,0,0,0
"PITA_02272",1,1,1,0,1,0
"PITA_40720",2336,1731,1918,2043,1896,2322
"PITA_15716",1321,990,1127,1000,808,869
"PITA_06497",0,0,0,0,0,1
"PITA_02135",429,309,376,430,311,396
"PITA_37605",30,43,45,32,31,47
"PITA_41693",5,4,6,4,1,3
"PITA_04885",0,0,0,0,0,0
"PITA_25550",2,1,0,1,4,4
"PITA_46852",118,56,124,124,111,109
"PITA_26366",0,1,3,3,0,16
"PITA_39876",0,0,2,0,6,0
"PITA_41909",155,105,135,181,117,156
"PITA_29479",0,0,0,0,0,0
"PITA_34704",1,0,1,0,0,0
"PITA_51502",109,237,311,163,44,206
"PITA_49687",0,0,0,0,0,0
"PITA_09435",43,3,5,28,15,25
"PITA_25352",0,0,0,1,0,0
"PITA_08779",804,642,721,813,841,891
"PITA_02325",24,44,45,47,94,37
"PITA_49125",6,16,18,13,33,34
"PITA_28661",246,166,259,202,377,300
"PITA_24119",184,56,119,38,162,185
"PITA_19891",4,2,1,0,2,9
"PITA_45988",0,1,2,5,0,2
"PITA_20629",175,111,131,141,168,199
"PITA_08317",615,443,537,566,457,693
"PITA_21554",60,45,29,52,43,65
"PITA_10210",18,5,12,5,12,7
"PITA_04834",0,0,0,0,0,0
"PITA_04186",0,0,0,0,0,0
"PITA_40036",52,19,46,85,21,68
"PITA_45132",5,10,11,0,0,16
"PITA_27544",0,0,0,0,0,0
"PITA_16736",148,69,114,121,147,116
"PITA_41253",0,0,0,0,0,0
"PITA_04772",535,371,495,649,574,838
"PITA_00668",4,3,3,2,3,3
"PITA_51132",4,5,2,8,9,6
"PITA_24402",129,123,148,159,89,192
"PITA_16571",23,24,3,33,50,10
"PITA_34894",3,9,2,4,1,1
"PITA_50909",13,12,7,1,7,1
"PITA_35503",0,4,0,0,0,0
"PITA_32355",1113,703,954,1103,1025,1112
"PITA_42336",4,2,2,23,5,3
"PITA_36492",28,21,28,28,18,41
"PITA_09303",459,401,431,541,259,561
"PITA_06837",0,0,0,0,0,0
"PITA_30954",189,151,187,24,366,257
"PITA_49706",0,0,0,0,0,0
"PITA_17807",3473,2314,2898,4111,3226,5017
"PITA_42368",59,38,19,33,33,57
"PITA_33152",0,0,0,0,0,0
"PITA_33931",1,0,3,4,1,0
"PITA_39510",1570,910,1082,1347,1497,1608
"PITA_30698",0,1,0,1,0,0
"PITA_47469",3,3,6,12,12,34
"PITA_24891",18,1,5,32,84,19
"PITA_29429",214,107,112,181,99,230
"PITA_25696",4,7,11,13,6,13
"PITA_30313",202,36,255,78,0,270
"PITA_30646",0,0,0,0,0,1
"PITA_25990",0,0,0,0,0,0
"PITA_27679",0,0,0,0,0,0
"PITA_38322",2,0,2,7,24,2
"PITA_29757",513,389,437,532,518,578
"PITA_46402",41,24,6,35,4,3
"PITA_14278",0,0,0,0,0,0
"PITA_17487",586,468,413,678,517,729
"PITA_49952",91,48,64,64,64,115
"PITA_07691",0,0,0,0,0,0
"PITA_26545",17,7,7,10,18,13
"PITA_45074",8,6,11,21,0,16
"PITA_44215",0,0,0,0,0,0
"PITA_26489",48,39,48,56,46,30
"PITA_10477",0,0,0,0,0,0
"PITA_07006",0,0,0,0,0,0
"PITA_45765",0,0,0,0,0,0
"PITA_19201",0,0,0,0,0,0
"PITA_01775",3095,1509,2282,3062,2601,2065
"PITA_03454",1,0,2,2,0,1
"PITA_45680",31,8,14,25,22,8
"PITA_01784",47,44,6,35,61,64
"PITA_47782",140,85,100,89,108,142
"PITA_14691",3,0,0,0,1,1
"PITA_01913",1014,493,595,732,771,620
"PITA_03907",5,3,1,2,2,8
"PITA_00803",0,0,1,0,1,0
"PITA_35940",0,0,0,0,0,0
"PITA_43531",232,128,184,192,229,281
"PITA_42018",0,0,0,0,0,0
"PITA_14692",174,208,264,390,261,711
"PITA_26092",0,1,0,1,0,0
"PITA_47994",120,72,54,126,114,109
"PITA_46812",1260,965,1259,1498,950,1460
"PITA_20398",0,0,0,0,0,0
"PITA_04758",0,0,0,0,0,0
"PITA_17905",840,598,682,893,786,1060
"PITA_16202",205,111,160,237,182,105
"PITA_37187",0,1,0,0,2,2
"PITA_18255",5,3,2,1,1,3
"PITA_17894",0,1,0,1,0,0
"PITA_00133",243,133,187,219,186,248
"PITA_06463",0,0,0,0,0,0
"PITA_04394",61,31,33,64,58,36
"PITA_20870",397,194,104,249,282,23
"PITA_44989",0,0,0,0,0,0
"PITA_04005",0,0,0,0,1,1
"PITA_41135",55,3,3,71,26,4
"PITA_35532",2,0,0,0,0,0
"PITA_39807",10,14,13,19,7,3
"PITA_30351",5,0,0,1,0,3
"PITA_17627",0,0,0,4,0,9
"PITA_20872",0,0,0,0,0,0
"PITA_32539",7,5,4,9,0,4
"PITA_36633",0,3,0,0,10,0
"PITA_25888",426,225,324,338,318,261
"PITA_15359",0,0,0,1,0,0
"PITA_10653",0,0,0,0,0,2
"PITA_30590",0,0,0,0,0,0
"PITA_38145",1116,457,826,1724,847,464
"PITA_36226",244,228,358,145,257,176
"PITA_02366",0,1,0,0,0,0
"PITA_19375",92,30,31,80,126,19
"PITA_13021",457,291,410,477,400,410
"PITA_12499",32,37,29,19,11,32
"PITA_10336",0,0,0,0,0,0
"PITA_02482",0,3,3,0,0,8
"PITA_47712",994,580,716,738,931,828
"PITA_06963",0,0,0,0,0,2
"PITA_10913",212,302,232,170,524,221
"PITA_41781",71,61,70,51,74,79
"PITA_18914",686,443,553,614,490,696
"PITA_18142",26,10,12,11,38,18
"PITA_36537",0,2,0,0,0,0
"PITA_01301",371,259,279,335,265,466
"PITA_35928",293,172,249,255,194,193
"PITA_47591",0,0,0,0,0,0
"PITA_07927",272,200,150,236,205,475
"PITA_51176",0,0,0,0,0,0
"PITA_40346",849,464,534,291,575,1034
"PITA_30622",34,27,32,28,19,31
"PITA_47480",59,50,79,76,52,66
"PITA_13508",0,0,0,0,0,0
"PITA_11004",201,118,216,177,123,244
"PITA_05087",22,32,9,14,46,43
"PITA_45391",15,3,2,3,8,8
"PITA_19586",127,35,108,86,67,21
"PITA_28961",3725,2034,3074,3722,5112,5954
"PITA_14119",0,0,0,0,2,0
"PITA_24333",1202,592,620,1611,1482,837
"PITA_43170",1,4,0,0,0,0
"PITA_09151",305,230,273,242,357,387
"PITA_30593",401,370,331,450,431,498
"PITA_44280",97,48,49,6,3,32
"PITA_10729",333,241,442,307,439,415
"PITA_33886",2,1,2,0,0,4
"PITA_40153",34,0,2,4,3,3
"PITA_23728",48,36,28,57,35,47
"PITA_04022",0,0,0,0,0,0
"PITA_17181",287,155,198,248,202,266
"PITA_21400",68,52,53,56,35,84
"PITA_02033",5,4,13,2,2,0
"PITA_02535",1,0,0,2,0,2
"PITA_24415",4,0,4,4,0,5
"PITA_03517",7,6,2,8,10,4
"PITA_28701",0,0,0,0,0,0
"PITA_44569",851,482,647,409,697,466
"PITA_02636",12,10,15,6,5,11
"PITA_26638",34,27,36,30,20,36
"PITA_29519",124,67,99,50,76,78
"PITA_28051",3,0,0,0,0,2
"PITA_36495",137,82,98,120,131,65
"PITA_25628",3654,2631,2736,2047,3459,2434
"PITA_20206",0,4,0,3,0,0
"PITA_30566",1512,700,898,1148,1304,851
"PITA_01075",3,5,10,0,5,7
"PITA_25094",239,192,57,6,714,0
"PITA_05515",0,0,0,0,0,0
"PITA_43215",54,46,62,50,51,63
"PITA_41617",0,1,0,1,6,4
"PITA_51592",5,19,18,17,4,13
"PITA_45432",4,2,6,0,0,1
"PITA_42626",36,46,89,78,58,81
"PITA_18494",0,0,0,0,0,0
"PITA_04366",157,69,43,57,82,33
"PITA_43408",0,0,0,0,0,0
"PITA_49342",78,52,57,88,48,82
"PITA_01971",181,148,188,160,106,203
"PITA_04362",383,261,228,318,272,202
"PITA_04562",0,0,0,0,0,0
"PITA_48989",2449,1388,1092,5420,2985,836
"PITA_01452",430,328,318,394,354,383
"PITA_42327",7,5,2,2,15,0
"PITA_27471",0,0,0,0,0,0
"PITA_32772",1,0,0,0,5,8
"PITA_26733",535,315,481,478,287,475
"PITA_30094",17,15,7,27,9,11
"PITA_05473",0,0,0,1,0,2
"PITA_42475",0,0,0,0,0,0
"PITA_45818",0,0,0,0,0,0
"PITA_01704",20,21,15,22,19,23
"PITA_17489",75,63,61,60,32,84
"PITA_20305",0,0,0,1,1,1
"PITA_44844",365,110,124,49,83,20
"PITA_15806",0,0,0,0,0,0
"PITA_37496",10,4,17,15,6,22
"PITA_00804",17,17,17,14,15,19
"PITA_04925",0,0,0,0,0,0
"PITA_48366",248,185,185,233,161,293
"PITA_06628",252,173,330,260,214,220
"PITA_48417",2,2,1,3,6,4
"PITA_38107",243,186,231,271,273,394
"PITA_11786",40,18,45,54,35,38
"PITA_22887",2118,1594,1887,1947,2133,2769
"PITA_31024",0,0,0,2,0,0
"PITA_33872",0,0,0,0,0,0
